QualStatus,IssueAge,Gender,InitialBB,InitialPols,InitialPremium,Benefit_Base_Bucket,Percentage,CreditingStrategy,PolicyID,SCPeriod,valRate,MGIR,Bonus,RollupType,Rollup,RollupDuration,GLWBStartYear,WaitPeriod
N,72,Female,8550.256239,0.066154396,6577.120184,"[100000, 200000)",0.007701205,Fixed,879,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Female,25650.76872,0.198463187,19731.36055,"[100000, 200000)",0.023103616,Indexed,880,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Female,10232.16394,0.079167525,7870.895337,"[100000, 200000)",0.009216098,Fixed,881,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Female,30696.49181,0.237502574,23612.68601,"[100000, 200000)",0.027648293,Indexed,882,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Female,12073.23605,0.093412129,9287.104654,"[100000, 200000)",0.010874349,Fixed,883,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Female,36219.70815,0.280236386,27861.31396,"[100000, 200000)",0.032623048,Indexed,884,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Female,13920.35452,0.107703514,10707.96501,"[100000, 200000)",0.012538047,Fixed,885,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Female,41761.06355,0.323110541,32123.89504,"[100000, 200000)",0.03761414,Indexed,886,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Female,15843.30508,0.122581621,12187.15775,"[100000, 200000)",0.014270046,Fixed,887,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Female,47529.91523,0.367744864,36561.47325,"[100000, 200000)",0.042810137,Indexed,888,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Female,47954.41091,0.37102924,36888.00839,"[100000, 200000)",0.04319248,Fixed,889,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Female,143863.2327,1.11308772,110664.0252,"[100000, 200000)",0.12957744,Indexed,890,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Female,47092.67371,0.364361872,36225.13363,"[100000, 200000)",0.042416314,Fixed,891,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,72,Female,141278.0211,1.093085616,108675.4009,"[100000, 200000)",0.127248943,Indexed,892,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,72,Female,33892.43514,0.262229985,26071.10395,"[100000, 200000)",0.030526876,Fixed,893,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,72,Female,101677.3054,0.786689955,78213.31186,"[100000, 200000)",0.091580627,Indexed,894,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,72,Female,37402.94751,0.289391256,28771.49808,"[100000, 200000)",0.03368879,Fixed,895,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,72,Female,112208.8425,0.868173767,86314.49424,"[100000, 200000)",0.101066369,Indexed,896,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,72,Female,43603.17745,0.157224163,33540.90573,"[200000, 500000)",0.027527231,Fixed,897,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,72,Female,130809.5323,0.47167249,100622.7172,"[200000, 500000)",0.082581694,Indexed,898,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,72,Female,18573.97898,0.066973979,14287.67614,"[200000, 500000)",0.011725985,Fixed,899,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,72,Female,55721.93693,0.200921938,42863.02841,"[200000, 500000)",0.035177956,Indexed,900,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,72,Female,8405.965194,0.030310196,6466.127072,"[200000, 500000)",0.005306791,Fixed,901,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,72,Female,25217.89558,0.090930587,19398.38122,"[200000, 500000)",0.015920373,Indexed,902,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,72,Female,9890.642969,0.035663641,7608.186899,"[200000, 500000)",0.006244087,Fixed,903,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,72,Female,29671.92891,0.106990923,22824.5607,"[200000, 500000)",0.01873226,Indexed,904,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,72,Female,11766.95956,0.042429256,9051.507352,"[200000, 500000)",0.007428629,Fixed,905,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,72,Female,35300.87867,0.127287768,27154.52206,"[200000, 500000)",0.022285886,Indexed,906,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,72,Female,14028.25394,0.050583022,10790.96457,"[200000, 500000)",0.008856212,Fixed,907,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Female,42084.76183,0.151749066,32372.89371,"[200000, 500000)",0.026568637,Indexed,908,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Female,16603.52572,0.059868927,12771.94286,"[200000, 500000)",0.010482013,Fixed,909,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Female,49810.57715,0.179606781,38315.82858,"[200000, 500000)",0.03144604,Indexed,910,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Female,19325.58073,0.069684102,14865.83133,"[200000, 500000)",0.012200481,Fixed,911,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Female,57976.74219,0.209052306,44597.49399,"[200000, 500000)",0.036601443,Indexed,912,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Female,21913.88422,0.079016996,16856.83401,"[200000, 500000)",0.013834509,Fixed,913,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Female,65741.65265,0.237050989,50570.50204,"[200000, 500000)",0.041503528,Indexed,914,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Female,24437.78696,0.088117675,18798.29766,"[200000, 500000)",0.015427881,Fixed,915,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Female,73313.36087,0.264353024,56394.89298,"[200000, 500000)",0.046283642,Indexed,916,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Female,66928.53164,0.241330633,51483.48587,"[200000, 500000)",0.042252819,Fixed,917,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Female,200785.5949,0.723991898,154450.4576,"[200000, 500000)",0.126758458,Indexed,918,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Female,64592.86348,0.23290869,49686.81806,"[200000, 500000)",0.040778283,Fixed,919,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,72,Female,193778.5904,0.698726069,149060.4542,"[200000, 500000)",0.122334848,Indexed,920,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,72,Female,41331.70834,0.149033709,31793.6218,"[200000, 500000)",0.026093224,Fixed,921,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,72,Female,123995.125,0.447101128,95380.86541,"[200000, 500000)",0.078279673,Indexed,922,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,72,Female,34597.53125,0.12475164,26613.48558,"[200000, 500000)",0.021841854,Fixed,923,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,72,Female,103792.5938,0.374254921,79840.45673,"[200000, 500000)",0.065525563,Indexed,924,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,72,Female,7763.171481,0.114153785,5971.67037,"[50000, 100000)",0.015178743,Fixed,925,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,72,Female,23289.51444,0.342461356,17915.01111,"[50000, 100000)",0.04553623,Indexed,926,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,72,Female,3719.017171,0.054686398,2860.78244,"[50000, 100000)",0.007271514,Fixed,927,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,72,Female,11157.05151,0.164059195,8582.347319,"[50000, 100000)",0.021814541,Indexed,928,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,72,Female,1867.703471,0.027463701,1436.694978,"[50000, 100000)",0.00365178,Fixed,929,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,72,Female,5603.110414,0.082391103,4310.084933,"[50000, 100000)",0.010955339,Indexed,930,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,72,Female,2222.479296,0.032680513,1709.599459,"[50000, 100000)",0.004345446,Fixed,931,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,72,Female,6667.437889,0.098041538,5128.798376,"[50000, 100000)",0.013036338,Indexed,932,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,72,Female,2680.950004,0.039422109,2062.269234,"[50000, 100000)",0.005241859,Fixed,933,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,72,Female,8042.850011,0.118266326,6186.807701,"[50000, 100000)",0.015725578,Indexed,934,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,72,Female,3251.505604,0.047811861,2501.158157,"[50000, 100000)",0.006357423,Fixed,935,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Female,9754.516811,0.143435582,7503.47447,"[50000, 100000)",0.01907227,Indexed,936,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Female,3931.452871,0.057810165,3024.194516,"[50000, 100000)",0.007686873,Fixed,937,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Female,11794.35861,0.173430496,9072.583548,"[50000, 100000)",0.023060619,Indexed,938,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Female,4698.532925,0.069089717,3614.256096,"[50000, 100000)",0.009186687,Fixed,939,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Female,14095.59877,0.20726915,10842.76829,"[50000, 100000)",0.02756006,Indexed,940,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Female,5502.948034,0.080918263,4233.036949,"[50000, 100000)",0.010759499,Fixed,941,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Female,16508.8441,0.242754788,12699.11085,"[50000, 100000)",0.032278497,Indexed,942,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Female,6384.75767,0.093884858,4911.352054,"[50000, 100000)",0.012483635,Fixed,943,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Female,19154.27301,0.281654575,14734.05616,"[50000, 100000)",0.037450904,Indexed,944,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Female,21185.12471,0.311517294,16296.24978,"[50000, 100000)",0.041421675,Fixed,945,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Female,63555.37412,0.934551883,48888.74933,"[50000, 100000)",0.124265026,Indexed,946,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Female,21453.62104,0.315465407,16502.78542,"[50000, 100000)",0.041946646,Fixed,947,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,72,Female,64360.86313,0.94639622,49508.35625,"[50000, 100000)",0.125839938,Indexed,948,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,72,Female,17283.7601,0.254149563,13295.20008,"[50000, 100000)",0.033793632,Fixed,949,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,72,Female,51851.2803,0.762448689,39885.60023,"[50000, 100000)",0.101380895,Indexed,950,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,72,Female,25917.52911,0.381105075,19936.56085,"[50000, 100000)",0.050674588,Fixed,951,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,72,Female,77752.58732,1.143315226,59809.68255,"[50000, 100000)",0.152023765,Indexed,952,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,72,Female,23812.29235,0.034831775,18317.14796,"[500000, Inf)",0.038267719,Fixed,953,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,72,Female,71436.87705,0.104495326,54951.44389,"[500000, Inf)",0.114803158,Indexed,954,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,72,Female,8889.89599,0.013003824,6838.38153,"[500000, Inf)",0.014286573,Fixed,955,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,72,Female,26669.68797,0.039011472,20515.14459,"[500000, Inf)",0.042859718,Indexed,956,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,72,Female,3567.709285,0.005218718,2744.391758,"[500000, Inf)",0.005733513,Fixed,957,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,72,Female,10703.12786,0.015656155,8233.175274,"[500000, Inf)",0.01720054,Indexed,958,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,72,Female,4177.81085,0.006111153,3213.700654,"[500000, Inf)",0.006713982,Fixed,959,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,72,Female,12533.43255,0.01833346,9641.101961,"[500000, Inf)",0.020141945,Indexed,960,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,72,Female,4941.293474,0.007227949,3800.99498,"[500000, Inf)",0.007940942,Fixed,961,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,72,Female,14823.88042,0.021683846,11402.98494,"[500000, Inf)",0.023822826,Indexed,962,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,72,Female,5848.265077,0.008554634,4498.665444,"[500000, Inf)",0.009398497,Fixed,963,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Female,17544.79523,0.025663903,13495.99633,"[500000, Inf)",0.028195492,Indexed,964,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Female,6859.851328,0.010034347,5276.808714,"[500000, Inf)",0.011024174,Fixed,965,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Female,20579.55398,0.03010304,15830.42614,"[500000, Inf)",0.033072523,Indexed,966,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Female,7896.334015,0.011550477,6074.103088,"[500000, Inf)",0.012689862,Fixed,967,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Female,23689.00204,0.034651431,18222.30926,"[500000, Inf)",0.038069585,Indexed,968,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Female,8833.565117,0.012921425,6795.05009,"[500000, Inf)",0.014196046,Fixed,969,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Female,26500.69535,0.038764276,20385.15027,"[500000, Inf)",0.042588137,Indexed,970,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Female,9689.843851,0.014173959,7453.726039,"[500000, Inf)",0.015572135,Fixed,971,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Female,29069.53155,0.042521878,22361.17812,"[500000, Inf)",0.046716404,Indexed,972,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Female,24135.14412,0.035304031,18565.49548,"[500000, Inf)",0.038786561,Fixed,973,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Female,72405.43235,0.105912094,55696.48643,"[500000, Inf)",0.116359682,Indexed,974,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Female,23663.47922,0.034614097,18202.67632,"[500000, Inf)",0.038028568,Fixed,975,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,72,Female,70990.43765,0.10384229,54608.02896,"[500000, Inf)",0.114085704,Indexed,976,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,72,Female,13788.28599,0.020169015,10606.37384,"[500000, Inf)",0.022158566,Fixed,977,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,72,Female,41364.85796,0.060507045,31819.12151,"[500000, Inf)",0.066475699,Indexed,978,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,72,Female,9460.062202,0.013837843,7276.970925,"[500000, Inf)",0.015202862,Fixed,979,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,72,Female,28380.18661,0.041513529,21830.91277,"[500000, Inf)",0.045608587,Indexed,980,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,72,Male,1668.77333,0.054677257,1283.671792,"[0, 50000)",0.009708418,Fixed,981,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,72,Male,5006.319989,0.16403177,3851.015377,"[0, 50000)",0.029125255,Indexed,982,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,72,Male,825.5641554,0.027049559,635.0493503,"[0, 50000)",0.004802882,Fixed,983,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,72,Male,2476.692466,0.081148678,1905.148051,"[0, 50000)",0.014408647,Indexed,984,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,72,Male,425.7324356,0.013949097,327.4864889,"[0, 50000)",0.002476782,Fixed,985,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,72,Male,1277.197307,0.041847292,982.4594668,"[0, 50000)",0.007430347,Indexed,986,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,72,Male,510.0493262,0.016711735,392.3456355,"[0, 50000)",0.002967313,Fixed,987,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,72,Male,1530.147979,0.050135206,1177.036907,"[0, 50000)",0.008901938,Indexed,988,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,72,Male,620.4254805,0.020328203,477.2503696,"[0, 50000)",0.003609448,Fixed,989,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,72,Male,1861.276441,0.06098461,1431.751109,"[0, 50000)",0.010828343,Indexed,990,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,72,Male,760.3189389,0.024911804,584.8607222,"[0, 50000)",0.004423305,Fixed,991,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Male,2280.956817,0.074735412,1754.582167,"[0, 50000)",0.013269916,Indexed,992,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Male,931.3049519,0.03051415,716.3884246,"[0, 50000)",0.00541805,Fixed,993,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Male,2793.914856,0.091542451,2149.165274,"[0, 50000)",0.016254151,Indexed,994,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Male,1131.086401,0.037059977,870.0664627,"[0, 50000)",0.006580318,Fixed,995,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Male,3393.259204,0.111179932,2610.199388,"[0, 50000)",0.019740955,Indexed,996,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Male,1351.234826,0.044273127,1039.411405,"[0, 50000)",0.007861075,Fixed,997,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Male,4053.704479,0.132819381,3118.234214,"[0, 50000)",0.023583226,Indexed,998,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Male,1606.497032,0.052636778,1235.766947,"[0, 50000)",0.009346114,Fixed,999,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Male,4819.491095,0.157910333,3707.300842,"[0, 50000)",0.028038341,Indexed,1000,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Male,6297.638398,0.20634174,4844.337229,"[0, 50000)",0.036637754,Fixed,1001,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Male,18892.91519,0.619025219,14533.01169,"[0, 50000)",0.109913263,Indexed,1002,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Male,6328.796626,0.207362637,4868.305097,"[0, 50000)",0.036819023,Fixed,1003,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,72,Male,18986.38988,0.622087911,14604.91529,"[0, 50000)",0.11045707,Indexed,1004,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,72,Male,5899.414312,0.193293952,4538.011009,"[0, 50000)",0.034321007,Fixed,1005,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,72,Male,17698.24294,0.579881855,13614.03303,"[0, 50000)",0.102963021,Indexed,1006,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,72,Male,14615.49187,0.478875704,11242.68606,"[0, 50000)",0.085028509,Fixed,1007,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,72,Male,43846.47562,1.436627111,33728.05817,"[0, 50000)",0.255085526,Indexed,1008,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,72,Male,22900.01468,0.176770472,17615.3959,"[100000, 200000)",0.020047258,Fixed,1009,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,72,Male,68700.04403,0.530311416,52846.18771,"[100000, 200000)",0.060141774,Indexed,1010,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,72,Male,10586.56573,0.081720132,8143.512101,"[100000, 200000)",0.00926775,Fixed,1011,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,72,Male,31759.69719,0.245160396,24430.5363,"[100000, 200000)",0.02780325,Indexed,1012,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,72,Male,5157.261203,0.039810083,3967.124002,"[100000, 200000)",0.004514798,Fixed,1013,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,72,Male,15471.78361,0.11943025,11901.37201,"[100000, 200000)",0.013544395,Indexed,1014,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,72,Male,6103.667032,0.047115607,4695.128487,"[100000, 200000)",0.005343306,Fixed,1015,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,72,Male,18311.0011,0.141346822,14085.38546,"[100000, 200000)",0.016029918,Indexed,1016,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,72,Male,7313.795196,0.056456865,5625.996304,"[100000, 200000)",0.006402683,Fixed,1017,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,72,Male,21941.38559,0.169370594,16877.98891,"[100000, 200000)",0.019208049,Indexed,1018,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,72,Male,8797.09935,0.06790683,6766.9995,"[100000, 200000)",0.007701205,Fixed,1019,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Male,26391.29805,0.20372049,20300.9985,"[100000, 200000)",0.023103616,Indexed,1020,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Male,10527.56318,0.081264678,8098.12552,"[100000, 200000)",0.009216098,Fixed,1021,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Male,31582.68953,0.243794033,24294.37656,"[100000, 200000)",0.027648293,Indexed,1022,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Male,12421.78644,0.095886622,9555.220338,"[100000, 200000)",0.010874349,Fixed,1023,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Male,37265.35932,0.287659866,28665.66102,"[100000, 200000)",0.032623048,Indexed,1024,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Male,14322.23062,0.110556587,11017.10047,"[100000, 200000)",0.012538047,Fixed,1025,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Male,42966.69185,0.331669761,33051.30142,"[100000, 200000)",0.03761414,Indexed,1026,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Male,16300.69613,0.125828817,12538.99702,"[100000, 200000)",0.014270046,Fixed,1027,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Male,48902.08839,0.37748645,37616.99107,"[100000, 200000)",0.042810137,Indexed,1028,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Male,49338.83913,0.380857829,37952.95318,"[100000, 200000)",0.04319248,Fixed,1029,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Male,148016.5174,1.142573487,113858.8595,"[100000, 200000)",0.12957744,Indexed,1030,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Male,48452.22386,0.374013842,37270.94143,"[100000, 200000)",0.042416314,Fixed,1031,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,72,Male,145356.6716,1.122041526,111812.8243,"[100000, 200000)",0.127248943,Indexed,1032,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,72,Male,34870.8987,0.269176475,26823.76823,"[100000, 200000)",0.030526876,Fixed,1033,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,72,Male,104612.6961,0.807529424,80471.30468,"[100000, 200000)",0.091580627,Indexed,1034,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,72,Male,38482.75841,0.297057249,29602.12186,"[100000, 200000)",0.03368879,Fixed,1035,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,72,Male,115448.2752,0.891171747,88806.36557,"[100000, 200000)",0.101066369,Indexed,1036,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,72,Male,50568.74301,0.177895069,38899.03308,"[200000, 500000)",0.027527231,Fixed,1037,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,72,Male,151706.229,0.533685208,116697.0992,"[200000, 500000)",0.082581694,Indexed,1038,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,72,Male,21541.15421,0.075779323,16570.11862,"[200000, 500000)",0.011725985,Fixed,1039,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,72,Male,64623.46263,0.22733797,49710.35587,"[200000, 500000)",0.035177956,Indexed,1040,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,72,Male,9748.810029,0.034295202,7499.084638,"[200000, 500000)",0.005306791,Fixed,1041,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,72,Male,29246.43009,0.102885605,22497.25391,"[200000, 500000)",0.015920373,Indexed,1042,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,72,Male,11470.66365,0.040352486,8823.587421,"[200000, 500000)",0.006244087,Fixed,1043,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,72,Male,34411.99094,0.121057459,26470.76226,"[200000, 500000)",0.01873226,Indexed,1044,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,72,Male,13646.72,0.048007604,10497.47692,"[200000, 500000)",0.007428629,Fixed,1045,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,72,Male,40940.16001,0.144022813,31492.43077,"[200000, 500000)",0.022285886,Indexed,1046,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,72,Male,16269.25398,0.05723338,12514.81076,"[200000, 500000)",0.008856212,Fixed,1047,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Male,48807.76195,0.171700139,37544.43227,"[200000, 500000)",0.026568637,Indexed,1048,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,72,Male,19255.92294,0.06774014,14812.24842,"[200000, 500000)",0.010482013,Fixed,1049,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Male,57767.76882,0.203220421,44436.74525,"[200000, 500000)",0.03144604,Indexed,1050,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,72,Male,22412.82362,0.078845757,17240.63355,"[200000, 500000)",0.012200481,Fixed,1051,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Male,67238.47086,0.23653727,51721.90066,"[200000, 500000)",0.036601443,Indexed,1052,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,72,Male,25414.60609,0.089405685,19549.69699,"[200000, 500000)",0.013834509,Fixed,1053,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Male,76243.81827,0.268217055,58649.09098,"[200000, 500000)",0.041503528,Indexed,1054,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,72,Male,28341.69986,0.099702867,21801.30759,"[200000, 500000)",0.015427881,Fixed,1055,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Male,85025.09959,0.299108601,65403.92276,"[200000, 500000)",0.046283642,Indexed,1056,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,72,Male,77620.30004,0.273059361,59707.9231,"[200000, 500000)",0.042252819,Fixed,1057,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Male,232860.9001,0.819178084,179123.7693,"[200000, 500000)",0.126758458,Indexed,1058,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,72,Male,74911.51114,0.263530151,57624.23934,"[200000, 500000)",0.040778283,Fixed,1059,10,0.0475,0.01,0,Simple,0.1,10,15,14
